depth,planned_depth,dive_time,planned_dive_time,heart_rate,ascent_rate,gas_remaining,decompression_status,risk_level
6.5852833599587335,48.16801565392579,106.3553952175246,84.53911951060789,128.56196938424193,13.436400343043623,60.76235808909618,NORMAL,MEDIUM
31.75042982926131,28.526328196576433,66.2158201737511,79.49948684020998,91.12632672520388,0.5217017478238944,37.935517358381105,NORMAL,LOW
28.445254837281105,31.897803091883862,76.84020368276606,23.31238192686144,83.97038971266348,12.525295759187689,29.460418510302173,NORMAL,MEDIUM
13.800837551537814,14.278630858417248,77.75952617624965,93.11300674702397,77.24908145823998,4.65764769981514,36.07828412184825,NORMAL,LOW
49.61286611427418,27.019465606609764,115.19337012236082,48.270744448794794,126.78775479069515,8.873612225571716,84.79008581847236,NORMAL,MEDIUM
56.49531194078775,22.293772614358716,88.50810279735552,40.91366864422806,67.04458375038257,1.7595880057483282,36.28481317944771,NORMAL,MEDIUM
58.47050993535959,41.42538571503839,19.13247292440664,32.49491141641509,116.73918250373234,14.350609031381737,28.511711412810097,NORMAL,HIGH
24.74106903784224,47.71876310888084,26.388287842970232,82.3338093702358,86.72297541681233,12.780784168158291,65.86039196153425,WARNING,MEDIUM
44.7622880884875,26.92713880491223,24.682340548154354,43.796889996838104,62.84665907808678,5.707425232308093,80.94128859500387,NORMAL,LOW
8.134856835870849,47.219984946236536,73.86226811827007,26.276201326780424,89.84084719400838,4.1589547907223166,97.61652297467838,NORMAL,LOW
22.37910263728283,15.031199583931842,83.46104538861404,66.16169620059539,91.80975830815635,9.686259141667751,20.011687094680198,NORMAL,HIGH
9.912682987935053,37.13697262518726,38.76054603490667,60.881857753021585,86.8606846707992,2.189874309985209,50.57256212659091,NORMAL,LOW
21.134945289449206,17.94546822033501,102.52126295961631,92.26571579758206,89.7757356242799,5.766421656532698,70.60132318697873,WARNING,HIGH
47.95788292841864,24.63315693399483,72.5460272470104,68.48056743334304,65.23205350099322,6.222652234795609,95.49770674483727,WARNING,HIGH
22.521538561491504,47.468853696684604,105.36115865709488,27.202583655547237,108.00228879536718,10.961866708705026,24.508525358089262,NORMAL,HIGH
7.77901081561695,35.15478183830722,75.2565753375045,74.94175155922385,103.09076394740977,1.7833413360598755,41.85321027793847,WARNING,MEDIUM
46.034025130977,36.81192152549265,56.17010151155371,88.87913482585759,124.01029171004384,8.516716361593748,38.563720205208526,NORMAL,MEDIUM
11.562739951260117,34.94335137979944,55.67144885076899,32.26853969426142,89.45476291629225,12.281587842674698,70.78992091526676,NORMAL,MEDIUM
47.83388316873766,20.17517520987318,100.51523011098658,31.00690186215295,96.42250048110145,13.905093209361558,12.179319097144694,NORMAL,HIGH
45.27500274995938,25.596556954959894,37.78312815114608,45.72358025019958,126.0503621305151,3.644743637867216,64.78901628638397,NORMAL,MEDIUM
21.388486310558093,49.58674916735678,106.51895910977181,32.47889593196646,94.65357588243728,1.1451335105302833,48.1892591524643,NORMAL,LOW
11.788888783481307,34.5859352370914,103.88822968343749,68.74302801492726,86.34044025821628,2.1057117809836163,85.16631946748912,NORMAL,LOW
19.41280603811326,33.12154797403741,21.6248952604492,98.76308732087483,87.12292705033315,13.329427203496568,63.597657154108276,NORMAL,LOW
51.609986770446056,30.24416027070202,34.20559250904691,35.65558590374981,121.17487718457863,1.0618619103046412,10.186652200086007,NORMAL,MEDIUM
29.335597306866003,23.40892292367481,119.44848490226552,47.24395192664807,65.77599381207555,14.478814678793437,72.50990964703314,WARNING,CRITICAL
51.533492095075125,39.817135880394225,34.984688498027396,74.83163686625811,92.77310155438028,11.207317663963053,11.383448433439419,NORMAL,MEDIUM
20.435544964552548,42.097177340034506,66.71099676743725,45.38142617067275,81.38973142627441,4.6856345007818,23.601786760613244,NORMAL,MEDIUM
21.97295149060223,39.670666004634256,10.469674664518262,33.87434011801965,123.56392409851908,12.8041358708249,87.53323315282493,WARNING,MEDIUM
17.286798893554057,26.021810799200175,16.961934559503028,89.79956776773206,100.0207336128392,6.036500074420368,16.604888213062647,WARNING,MEDIUM
8.564971469092566,34.79777847815128,46.236594156020004,30.06467856333206,92.28601545783602,14.678017849201158,25.70367995282035,NORMAL,MEDIUM
41.33272433304577,41.68872955228197,41.32111836799862,70.97050586629149,87.06979273749806,5.820255907367937,10.038080746529072,NORMAL,LOW
38.16669382325968,32.161997880678015,51.7764918316207,34.50877527019444,125.62026136172385,13.099726258943976,67.19521915679913,WARNING,CRITICAL
27.51941844902326,34.70092930059146,115.78734487586125,69.03948831773292,65.67713645338449,7.084872206595854,83.08647606384926,WARNING,MEDIUM
10.388880045273849,25.856348836068427,26.476445506458237,29.532322283804533,81.85131113470872,2.3786790025256614,32.928986723703176,NORMAL,LOW
17.497620020115626,37.55606173997291,71.06152554544975,45.20850676772979,93.58355146744307,2.0163882870064036,47.557950319157634,WARNING,MEDIUM
27.498066637340123,13.397850740125282,69.09343935083254,90.37359270401778,65.16640727255104,2.0978389033273652,69.79505785749183,NORMAL,LOW
8.438536968631851,41.92400535432344,56.58779864533581,82.22167514024385,95.87570954911655,5.982160034068604,67.24588235674713,NORMAL,LOW
53.841295552363476,39.70883045712709,67.32690599016972,90.43416741034287,114.80056561545604,9.64270230767997,74.91511778734149,WARNING,HIGH
48.14485545641253,44.14019767157204,48.752241417920324,46.00193791426551,73.7051587732062,0.12691943755145207,80.94517789764258,WARNING,HIGH
49.95010304032339,46.493396548046384,118.01838967694225,53.5355371201232,117.01390945467166,12.71508523414965,68.01591672475776,NORMAL,HIGH
18.06699328673926,17.76487246311342,49.13494974787591,41.63773613335016,97.2431640538222,2.8279145775958265,87.37452767464404,NORMAL,MEDIUM
57.50591457971404,19.82336398630286,62.138446302066576,73.64016357548749,79.37738022041452,2.3896036689279936,77.54769754775047,WARNING,MEDIUM
26.419465623580823,45.420727560521456,116.34873948665398,62.65265667348571,93.57320538971356,4.245528812833777,38.01348815420656,NORMAL,LOW
50.927400588325085,47.882522602391965,58.988911027401464,47.575852371050054,97.99818213263839,2.907527563716417,83.14028231548986,NORMAL,MEDIUM
40.315044241713665,17.780863566014368,54.820847254078735,29.37610673327539,128.73454053506015,12.207842960535181,30.032271714264738,WARNING,CRITICAL
34.98522409794103,12.850334796917027,46.04491653255377,35.260684405795715,87.7584136453366,11.977425437284124,65.36835660816689,WARNING,CRITICAL
36.620006177621406,22.10594005740219,43.21800881865996,36.578596590376016,82.96191798434188,1.3755208069004043,23.033163937661556,WARNING,HIGH
31.172100350326716,47.370504390028906,86.44849570591737,53.51029431772557,117.41742309503178,7.72121025846652,21.8017155320277,NORMAL,MEDIUM
21.523871615777104,47.65055529216936,89.32395893572952,42.27554401528005,118.0614267811037,12.324764831218243,35.51674441375976,NORMAL,MEDIUM
26.214347843006546,45.29469190741538,79.90676703277401,97.74005199336939,127.04978916049429,0.5865300818856312,30.527184197548838,WARNING,MEDIUM
47.853398392249865,32.5673485395514,57.224303079366365,21.26740123308103,91.1994765110708,14.62653456603276,35.56413848872873,NORMAL,HIGH
51.01811422125119,37.69047660535652,24.975697427495444,27.01965735676314,98.04188114443892,6.988186064475102,14.77000904844277,WARNING,MEDIUM
21.03257571115414,13.227944241791008,97.92216913103572,76.45363942681624,86.26615860845547,6.432755398006684,19.827295676673188,NORMAL,MEDIUM
46.84814075400301,31.573086053791325,33.00573618981191,31.055743506301077,61.434687797603246,12.118566375216167,78.55104206265644,NORMAL,HIGH
34.89758559365495,16.573656442605134,68.97485025945653,29.61887410144569,68.83552396950915,7.837195752831546,70.30706657522047,NORMAL,MEDIUM
43.478338982593236,18.553765197196523,26.49644690980726,89.88576341796987,92.56099199529336,6.175690585200211,77.63265164174216,WARNING,MEDIUM
7.091666071498951,21.63953247240634,103.4513936399685,96.97047753654618,71.4160080436391,5.4585716685056305,25.346424933892727,WARNING,MEDIUM
18.267704751561542,36.308417599556016,28.108385261493638,29.158593134459014,67.1283968527818,5.261427550102807,64.57601044252695,WARNING,LOW
27.719146401419497,22.729466094356198,44.06427320877578,36.776515106319934,123.90783991336059,12.904894183953159,38.09264357180102,NORMAL,HIGH
16.135770821441852,49.46789689318584,86.241271290559,34.35070532046907,71.36491904979394,4.888677502641591,75.721933517187,NORMAL,LOW
51.870374568472265,29.424913129273875,116.13572530397586,91.38569960391237,85.60896722276124,4.026368918681518,86.76935210688194,NORMAL,MEDIUM
58.40028570149681,13.531355535557847,81.26748551783638,50.67666204753799,70.56995744542182,11.429686351463259,63.18575386183081,NORMAL,HIGH
16.387867483443912,13.667603874822078,108.31812345635664,66.80005489376401,113.9215438858318,5.897720393063664,25.809015642590115,NORMAL,HIGH
7.678052739353938,48.835816481725345,92.91474934364287,63.55225817402865,116.3654363433075,4.240509407857692,71.62289799670016,WARNING,MEDIUM
10.782411200342985,23.994810763178705,107.57475424084816,48.76418672711043,85.05967242308965,1.482663816510192,64.00156120150879,NORMAL,LOW
56.482958974158855,18.995104507990742,46.23396036436893,93.04946147799332,125.00848520095845,10.230494213310187,23.525605279026596,NORMAL,HIGH
42.14501213382081,27.164196503356614,97.3405538844432,34.38815109569991,91.41657471926209,7.113172653752093,56.39946218339408,NORMAL,MEDIUM
38.75783910383251,11.079481398531911,113.54825646498726,88.4300734342733,93.82858861333565,1.2388980004037808,57.08796591219361,NORMAL,MEDIUM
5.04811310737262,32.350736568791945,80.53508647670158,77.72010687958786,80.39633934739027,2.112523359394804,12.485764379688668,NORMAL,MEDIUM
22.353763423322622,36.59319388349411,19.750705844975002,68.48322010830208,89.33890221610497,11.81418037169065,88.14723117085707,NORMAL,LOW
12.422257056359916,11.005135054425516,64.95487735148377,70.73841888042708,65.33231321193969,11.534481148295928,79.36466867250441,NORMAL,MEDIUM
6.843716466783469,48.10991280248261,43.359738637325364,96.3758844129654,124.8194691020723,6.332962012964683,95.40096352352619,NORMAL,LOW
35.45568240373316,47.51460725058057,29.706780405530907,84.91848312107375,88.3377894137347,1.3688515280254077,50.339015904535756,WARNING,LOW
17.57202633235098,10.117326972876274,103.185316210793,93.03172774564361,106.14186505753202,6.786185459505772,94.0182592153574,NORMAL,MEDIUM
14.433544807885761,16.938248945014855,13.979098967308477,50.30357460205088,83.67693323044432,14.136387455876775,94.08401573251925,NORMAL,LOW
39.69257574595467,21.936655363248047,13.76327487072887,82.71714331231895,93.1704922741536,6.052895733130738,46.0853173001365,NORMAL,LOW
22.516707870900113,23.75962153534355,62.903575531617086,46.56582563670223,113.4762061922012,9.330551777777641,89.42868745947031,NORMAL,MEDIUM
36.09892209129094,36.36607925523379,115.63384605803792,95.68683415069432,115.62338782754375,2.761346979210608,13.220528120870188,NORMAL,MEDIUM
13.581820889653388,25.308230600374124,31.145068648810767,63.7059123849457,62.7370528537254,3.186820280450706,12.72970905208337,NORMAL,LOW
56.73118787766928,36.579912534871966,15.083409605568038,59.91419140797544,89.2915734661529,9.63258515801593,96.1168141557066,WARNING,HIGH
51.17619230024018,11.55657674599932,57.46271947957755,95.95612266012489,122.27306710374447,3.5438674683837728,37.29910221768727,NORMAL,MEDIUM
55.280401270766035,14.797303465652249,119.69504088035386,63.57117561361398,88.66115395713496,11.723448648859844,58.6988899717211,NORMAL,HIGH
13.28129360323452,10.613893999834492,62.88032096746558,71.47700485043215,65.33342908951774,7.724303685025357,38.30933734081321,NORMAL,LOW
14.77423970344204,35.24025940532119,19.99802166726914,76.28219424812184,104.91485854707958,11.134463473309488,10.656676206054613,NORMAL,MEDIUM
10.077584711208138,10.230952689897741,113.024499687782,57.74257560611281,82.86333535625444,5.671107754493399,87.54091127370685,NORMAL,LOW
24.808605387671328,12.427321724221517,50.65229864447623,53.83752361529022,125.49605668210391,14.578301138733119,66.63715234722021,NORMAL,MEDIUM
55.65617188363712,37.28495440595157,42.35482270628813,41.28929110134311,128.9793089531306,5.448034089985042,69.93016987743374,WARNING,HIGH
49.50700177470716,35.772578279233656,37.529753362010126,77.7056441398233,128.14833032526622,0.41645392936021597,23.945635661927753,NORMAL,MEDIUM
25.671203438771233,34.053054452846276,74.85445255555494,45.008331233238835,72.84234761891254,3.911372866316956,64.23219770707988,NORMAL,LOW
30.37002294403049,45.34525051606406,94.05773908837384,45.82676238521717,79.75560633680455,11.88920831973498,55.22564326366313,NORMAL,MEDIUM
31.009722760847065,38.241840954249156,91.76107752021207,23.26352414471132,110.00916192643516,2.3546781460000905,94.76331408044155,NORMAL,MEDIUM
58.61985051842253,10.920055687983346,66.78747632188727,57.17292343732238,92.27628702453744,11.1018447509182,42.02646814935292,NORMAL,HIGH
30.584191136635962,25.036779393824613,115.9056405196838,61.32935924790007,97.12733363394213,10.728489524984134,44.30100527479318,NORMAL,HIGH
5.0340440622247,26.97624870879735,68.14116204186726,53.1204431690184,86.73337043767717,2.334001441069926,25.821288601340648,NORMAL,MEDIUM
41.852429356358115,38.70098643917203,55.76705449108106,98.91227139431184,104.18412662817869,5.98235677939752,96.29599369913996,WARNING,MEDIUM
42.821685996277736,23.113899190710562,45.68782080329484,37.875757848621774,110.2808495143764,11.069167817073128,88.48200507600923,WARNING,CRITICAL
17.68333159929435,17.98614813797693,87.88127184874057,47.584868428012925,91.96632315051195,0.1507579517178459,90.52732771401324,NORMAL,LOW
25.982806384254935,40.457574050641355,13.451333266459898,76.78796847058877,69.05211940192086,7.518224623809802,76.31900035668322,NORMAL,LOW
51.87161350607025,35.098968770476645,19.316678115007036,80.7141095238025,69.24648211312889,13.243935918360249,19.014747294479896,NORMAL,MEDIUM
44.456218636699866,34.110639498470746,10.287505845622146,63.26475153743034,88.87601430787483,7.363170821185089,96.72911008853283,NORMAL,LOW
58.992364221857976,28.590514904473917,84.16688312879752,69.28562369951104,111.88537538009352,8.46435360185623,25.104594268178435,NORMAL,HIGH
42.76238012256685,43.67994540806422,13.049855516231052,26.53645907988757,121.01707980183477,6.729405586221054,41.545732412499476,NORMAL,LOW
52.964291437892015,34.476787764824124,93.51914995030039,68.92738883151125,93.00000173337044,2.869249267744794,33.09639314495769,NORMAL,MEDIUM
46.76027301166766,36.89631321416523,49.16654604015688,33.08819494956673,102.94178197278691,1.8861804663093784,88.38393836517365,NORMAL,MEDIUM
20.65201882716503,12.857043479583208,57.67781081752729,54.68543640966487,86.14724495554964,3.02225794460183,40.919047120151035,WARNING,HIGH
21.773496364760312,18.398821500780343,90.83212697981966,69.40069093143336,109.7513675688122,12.905623947733469,27.213640604408486,WARNING,CRITICAL
41.8550799736145,19.51305969298273,51.53279253158135,95.71570218417753,75.07954844504653,5.498433951643485,25.733231551179614,NORMAL,MEDIUM
8.893789946900027,49.14848260083751,24.844852441698837,25.059038185096032,65.74374009153098,11.682849397336902,62.693470902786245,NORMAL,LOW
20.253359217167862,31.79197181774051,61.02217196661113,87.30402360811772,60.51650139718499,6.129168820228263,86.17837605252973,NORMAL,LOW
39.49685967849751,13.580257910939086,73.05239749584482,74.6094855513923,70.01876222763616,0.04541283437763832,89.73646978827065,WARNING,MEDIUM
22.195622527789393,18.503010014653846,117.03152049924832,90.92880478458727,119.13978742702494,13.876035293284387,27.577029243013932,NORMAL,CRITICAL
41.029358481180886,41.44155832003725,13.474160444735716,88.96436839187808,69.81442703338033,6.636461431111675,90.01900763487706,NORMAL,LOW
21.516739258428498,41.98169806024888,47.70397604667747,59.98872359417292,83.81026988908293,6.447687142625775,23.559579685295084,NORMAL,LOW
55.67019858786063,33.01991879987149,99.95962619824977,43.98072152184695,70.78909897092052,9.572487470729206,71.85287159694656,NORMAL,HIGH
57.17812222569507,46.925993403452594,21.82470770204351,55.28652112847365,106.62618179773253,3.553282819275219,25.007881588552213,NORMAL,MEDIUM
18.019808922265646,24.286774414348752,67.53806029210195,55.34673707315729,73.28430817304334,12.544070615641115,53.21087124978989,NORMAL,MEDIUM
7.81015594015495,15.091293838848063,33.52139678674749,84.68163852277593,107.1300475064683,14.861815428418172,32.34182757839576,NORMAL,MEDIUM
57.55822141983419,20.96924542209392,31.745171594304548,52.04239416356092,60.89623420957984,4.3214072095945575,86.89936799940881,WARNING,MEDIUM
20.51898845413924,35.56081851159277,14.967970182236193,65.03826839983662,69.3510120625806,12.76983419430818,79.78175618229075,NORMAL,LOW
8.442844272017213,10.083702449272423,50.72284402466729,38.221033968005074,123.2135907144324,0.7959486315047898,68.11105469697003,WARNING,MEDIUM
19.67462061899219,27.348057475929345,58.60271895582645,61.18342764517804,116.23227794249652,9.076975158073452,63.980827953141265,NORMAL,MEDIUM
28.501633435439707,25.70191022810588,40.012331321839284,20.54736031272741,69.21086493295839,7.587014967101043,62.478389212667054,NORMAL,MEDIUM
34.64243720624454,15.712513972024738,44.912911072342226,30.885898313529143,66.1123979076991,9.167092136380074,90.06119927366349,NORMAL,HIGH
12.741004550371237,31.133301821264666,117.64702361558746,22.162275405524554,120.39851720411693,2.0058166473719004,99.78366092894522,NORMAL,MEDIUM
18.723597660164792,29.69087318830262,101.77150498812385,22.87240346242033,110.42821366760182,4.869355711347014,75.25101126954387,NORMAL,MEDIUM
59.266634117720166,24.38905865607151,39.116225151649644,43.693237379333155,104.94822439431172,8.220592088025395,92.02061498164936,NORMAL,MEDIUM
58.684078907470045,40.38211788531048,68.5703991720315,76.29299431622645,103.56525711252914,10.670592202617685,23.541649419390623,NORMAL,HIGH
26.06992607183013,41.35588714222975,13.851987082441251,58.202332700090444,115.83816308010051,13.60935402002687,30.793085246800896,NORMAL,MEDIUM
8.044825372494586,25.07566777937566,62.71542096822687,30.766008726985568,81.38333190367476,10.34125520224484,45.740325345579045,NORMAL,MEDIUM
48.532313536432945,44.522608823018544,32.36405040132479,26.99558748591847,84.858679347292,1.0213945900198347,91.62330254922699,WARNING,HIGH
37.497454543676746,41.19053533258552,41.8884655854277,81.18771531510217,105.29014922147047,0.7233022451141052,62.46326524572284,NORMAL,LOW
41.18932050600998,25.507762021493164,107.70504345987418,47.31893027529342,125.92906757608714,3.8236203452617095,13.18361329162979,WARNING,CRITICAL
45.6196319731241,19.69230820973968,111.77862141745118,81.79022631670361,115.45252081426523,14.989264287772208,66.43218733793339,NORMAL,HIGH
16.542128180297446,18.27978715872745,51.25252126389345,67.36094033960593,121.42357065805672,10.251008423076794,85.72347563698159,NORMAL,MEDIUM
